customer_id,recency,frequency,profit,r,f,m,rfm_score,customer_profile,address,postcode,state,country,property_valuation,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
2645,32.0,6,1500.81,3,2,1,321,Gold,78 Shasta Place,2135,NSW,Australia,12,Male,20,2000-06-26,IT,High Net Worth,Yes,1.0,23.249912823912208,20-34
2646,119.0,5,2013.52,1,2,2,122,Bronze,40 Veith Circle,4701,QLD,Australia,1,Female,14,1972-10-11,Retail,Mass Customer,Yes,17.0,50.95753173463591,50-64
2649,129.0,4,3870.96,1,1,3,113,Bronze,9521 Old Shore Trail,2769,NSW,Australia,10,Male,7,1986-01-16,Health,Affluent Customer,Yes,20.0,37.692372285776585,35-49
2650,25.0,6,2394.8200000000006,3,2,2,322,Gold,99 Homewood Place,4213,QLD,Australia,8,Female,33,1995-08-20,IT,Affluent Customer,Yes,10.0,28.10148404029584,20-34
2651,15.0,9,6148.63,4,4,4,444,Platinum,6876 Mandrake Avenue,2298,NSW,Australia,6,Male,10,1978-10-20,Manufacturing,Mass Customer,Yes,10.0,44.934136319261185,35-49
2653,3.0,9,7365.4800000000005,4,4,4,444,Platinum,7163 2nd Point,3931,VIC,Australia,8,Male,80,1995-01-05,Health,Affluent Customer,No,1.0,28.722988930882234,20-34
2654,108.0,9,5504.95,1,4,4,144,Bronze,30 Parkside Terrace,2210,NSW,Australia,10,Female,83,1977-11-28,Telecommunications,Mass Customer,No,13.0,45.82669400353944,35-49
2655,157.0,6,4527.9400000000005,1,2,4,124,Bronze,19 Fairview Road,4012,QLD,Australia,3,Male,56,1966-06-11,Manufacturing,Mass Customer,No,15.0,57.29304854880731,50-64
2658,36.0,5,1329.09,3,2,1,321,Gold,96 Dayton Park,2190,NSW,Australia,9,Female,82,1964-02-11,Manufacturing,Mass Customer,Yes,6.0,59.62300741175453,50-64
2659,0.0,12,8143.93,4,4,4,444,Platinum,882 Mitchell Place,4151,QLD,Australia,4,Female,81,1974-06-14,Argiculture,High Net Worth,Yes,11.0,49.28467055336593,50-64
2661,8.0,5,3638.75,4,2,3,423,Platinum,17 South Crossing,2770,NSW,Australia,7,Female,59,1976-12-26,Financial Services,High Net Worth,Yes,12.0,46.74936866489457,35-49
2662,62.0,9,6500.299999999999,2,4,4,244,Silver,648 Rigney Pass,2460,NSW,Australia,2,Female,53,1977-12-21,Property,Mass Customer,Yes,16.0,45.763722142378704,35-49
2663,164.0,5,2037.02,1,2,2,122,Bronze,1 Ronald Regan Hill,2756,NSW,Australia,8,Male,69,1956-08-01,Health,Mass Customer,Yes,19.0,67.15225168097292,65-79
2665,30.0,3,3383.62,3,1,3,313,Gold,4543 Service Terrace,2566,NSW,Australia,8,Male,43,1965-03-28,Telecommunications,Mass Customer,Yes,17.0,58.497727631882256,50-64
2666,256.0,4,1424.8200000000002,1,1,1,111,Bronze,0 Knutson Crossing,2151,NSW,Australia,8,Male,2,1971-02-16,Health,Mass Customer,No,9.0,52.60848965984997,50-64
2667,98.0,5,2515.43,1,2,2,122,Bronze,28156 School Park,3188,VIC,Australia,10,Female,65,1958-07-17,Manufacturing,Affluent Customer,Yes,6.0,65.19464817097614,65-79
2668,61.0,5,1542.41,2,2,1,221,Silver,920 Manley Crossing,4226,QLD,Australia,8,Male,27,1978-07-26,Health,Mass Customer,No,18.0,45.1695963218622,35-49
2669,48.0,3,1280.07,2,1,1,211,Bronze,38 Armistice Lane,3250,VIC,Australia,2,Male,95,1995-02-18,Property,Affluent Customer,No,1.0,28.602521022574738,20-34
2670,58.0,3,1311.3899999999999,2,1,1,211,Bronze,6988 Waxwing Hill,4700,QLD,Australia,3,Male,53,1977-05-13,Financial Services,High Net Worth,Yes,18.0,46.371537497930156,35-49
2672,15.0,8,2415.1600000000003,4,4,2,442,Platinum,8 Eagle Crest Circle,2137,NSW,Australia,12,Male,21,1986-01-16,Health,Affluent Customer,No,4.0,37.692372285776585,35-49
2674,44.0,5,3478.1400000000003,3,2,3,323,Gold,52408 Autumn Leaf Road,3030,VIC,Australia,7,Female,59,1993-02-12,Health,High Net Worth,No,5.0,30.61762057971828,20-34
2675,95.0,5,2643.24,1,2,2,122,Bronze,4 Loomis Hill,2527,NSW,Australia,7,Female,24,1973-02-25,Retail,Mass Customer,No,7.0,50.582438474678476,50-64
2676,5.0,6,2943.88,4,2,3,423,Platinum,1411 Jenifer Center,4670,QLD,Australia,3,Male,33,1957-01-21,Retail,Mass Customer,Yes,12.0,66.67859376876392,65-79
2677,27.0,5,1891.72,3,2,2,322,Gold,336 Fordem Trail,2088,NSW,Australia,12,Male,34,1954-10-08,Financial Services,Mass Customer,No,10.0,68.9674840266063,65-79
2678,113.0,5,2932.34,1,2,3,123,Bronze,59 Hoepker Lane,3191,VIC,Australia,11,Male,33,1976-12-30,Health,Mass Customer,No,11.0,46.738417036866615,35-49
2679,85.0,6,3337.8700000000003,2,2,3,223,Silver,2864 Corscot Parkway,2756,NSW,Australia,8,Male,5,1990-06-06,Financial Services,High Net Worth,No,10.0,33.306245260580994,20-34
2680,16.0,9,3560.18,4,4,3,443,Platinum,4658 Tennessee Street,3121,VIC,Australia,11,Female,0,1959-05-11,Financial Services,Mass Customer,Yes,14.0,64.37875188289357,65-79
2681,50.0,5,2561.48,2,2,2,222,Silver,53485 Sycamore Junction,3192,VIC,Australia,8,Female,78,1974-09-15,Manufacturing,Affluent Customer,Yes,18.0,49.03004520171599,50-64
2682,38.0,8,3092.6200000000003,3,4,3,343,Gold,446 Warrior Pass,4740,QLD,Australia,5,Female,54,1987-11-01,Manufacturing,High Net Worth,Yes,20.0,35.9017811032061,35-49
2684,38.0,9,6337.4,3,4,4,344,Gold,111 Hooker Avenue,4860,QLD,Australia,2,Male,96,1964-03-14,Health,Mass Customer,Yes,12.0,59.5353943875309,50-64
2686,24.0,11,6119.73,3,4,4,344,Gold,16639 Bunting Circle,3174,VIC,Australia,8,Male,63,1996-05-21,Financial Services,Affluent Customer,No,4.0,27.348559613374004,20-34
2687,17.0,7,3107.24,4,3,3,433,Platinum,40923 Truax Drive,2208,NSW,Australia,10,Male,67,1962-01-28,Manufacturing,High Net Worth,Yes,20.0,61.66001022495398,50-64
2688,88.0,3,1017.75,1,1,1,111,Bronze,22 Moulton Place,4878,QLD,Australia,4,Male,53,1977-05-18,Property,Mass Customer,No,13.0,46.357847962895214,35-49
2690,109.0,4,1082.15,1,1,1,111,Bronze,39746 Eliot Center,2177,NSW,Australia,9,Female,17,1980-11-06,Health,Affluent Customer,Yes,12.0,42.88618187803378,35-49
2691,60.0,8,3088.92,2,4,3,243,Silver,7 Springview Lane,2256,NSW,Australia,6,Male,41,1975-11-03,Entertainment,Mass Customer,No,18.0,47.896551700822755,35-49
2692,40.0,3,854.24,3,1,1,311,Silver,8658 Maple Wood Plaza,3020,VIC,Australia,7,Female,57,1988-12-19,Health,High Net Worth,Yes,22.0,34.76828760231286,35-49
2693,1.0,6,2772.31,4,2,2,422,Platinum,03 Old Shore Terrace,4078,QLD,Australia,7,Male,91,1968-04-11,Health,High Net Worth,Yes,16.0,55.45865085412501,50-64
2694,29.0,4,1536.9,3,1,1,311,Silver,99565 Warrior Alley,4510,QLD,Australia,3,Female,48,1985-12-28,Retail,Mass Customer,No,6.0,37.744392518909365,35-49
2695,4.0,9,8243.810000000001,4,4,4,444,Platinum,718 Fair Oaks Point,2068,NSW,Australia,12,Female,88,1976-08-16,Manufacturing,Mass Customer,Yes,19.0,47.11077238981705,35-49
2698,12.0,7,3987.65,4,3,3,433,Platinum,77196 West Crossing,2166,NSW,Australia,8,Female,19,1974-06-15,Health,High Net Worth,No,20.0,49.28193264635894,50-64
2699,60.0,5,1757.44,2,2,1,221,Silver,7 Fordem Point,3057,VIC,Australia,7,Male,93,1978-05-25,Manufacturing,Affluent Customer,Yes,16.0,45.33934655629549,35-49
2701,52.0,9,4863.469999999999,2,4,4,244,Silver,41 Westport Center,3280,VIC,Australia,4,Female,13,1960-07-28,Health,Affluent Customer,Yes,7.0,63.16312117179067,50-64
2702,19.0,9,7613.27,3,4,4,344,Gold,8598 Nova Parkway,2758,NSW,Australia,9,Female,34,1976-11-30,Manufacturing,Affluent Customer,Yes,11.0,46.82055424707627,35-49
2703,19.0,7,3679.59,3,3,3,333,Gold,4826 Crowley Park,2779,NSW,Australia,7,Female,37,1980-04-12,Manufacturing,Affluent Customer,Yes,18.0,43.455666535487396,35-49
2704,235.0,3,513.5799999999999,1,1,1,111,Bronze,3 Vermont Alley,2261,NSW,Australia,5,Male,6,1999-02-08,Retail,Affluent Customer,Yes,3.0,24.629817955434415,20-34
2705,2.0,9,6879.610000000001,4,4,4,444,Platinum,7107 Manitowish Road,4815,QLD,Australia,2,Female,11,1996-10-20,Manufacturing,Mass Customer,No,3.0,26.93239774831175,20-34
2706,123.0,3,1343.6100000000001,1,1,1,111,Bronze,9304 Birchwood Junction,2070,NSW,Australia,12,Male,59,1964-07-21,Retail,Affluent Customer,No,6.0,59.18220438362938,50-64
2707,43.0,3,1323.2199999999998,3,1,1,311,Silver,91655 Rowland Point,4123,QLD,Australia,8,Male,56,1988-12-26,Property,High Net Worth,Yes,5.0,34.74912225326394,35-49
2709,2.0,5,2115.3500000000004,4,2,2,422,Platinum,6418 Sachs Trail,2810,NSW,Australia,1,Male,6,1995-03-20,Financial Services,High Net Worth,No,6.0,28.520383812365083,20-34
2710,8.0,4,977.4100000000001,4,1,1,411,Gold,86445 Bonner Junction,4660,QLD,Australia,3,Male,77,1998-01-30,Retail,Mass Customer,No,2.0,25.653795176048117,20-34
2711,63.0,6,2814.87,2,2,2,222,Silver,9235 Walton Park,2095,NSW,Australia,11,Male,52,1970-08-31,Health,Affluent Customer,No,6.0,53.07119594403103,50-64
2712,16.0,6,4116.13,4,2,3,423,Platinum,18652 Springs Plaza,2259,NSW,Australia,7,Female,0,1987-06-26,Manufacturing,High Net Worth,Yes,11.0,36.252233200100626,35-49
2713,0.0,3,942.6899999999999,4,1,1,411,Gold,29895 Crest Line Point,2049,NSW,Australia,11,Male,55,1954-11-03,Retail,Affluent Customer,Yes,5.0,68.8962984444246,65-79
2714,8.0,5,1252.4600000000003,4,2,1,421,Platinum,65 Sunbrook Road,2284,NSW,Australia,4,Female,50,1998-03-17,Health,High Net Worth,Yes,1.0,25.527851453726644,20-34
2715,104.0,5,3221.8099999999995,1,2,3,123,Bronze,75 Loftsgordon Hill,3147,VIC,Australia,11,Male,27,1962-11-14,Manufacturing,Affluent Customer,No,11.0,60.866017192927316,50-64
2716,143.0,4,1036.0500000000002,1,1,1,111,Bronze,122 Chinook Center,2112,NSW,Australia,11,Female,46,1967-07-14,Entertainment,Mass Customer,No,7.0,56.20336156002588,50-64
2717,41.0,10,4576.02,3,4,4,344,Gold,6994 Hanson Place,2580,NSW,Australia,5,Male,31,1981-03-25,Health,Mass Customer,No,13.0,42.50561280406238,35-49
2719,10.0,3,1101.08,4,1,1,411,Gold,62 Linden Drive,4209,QLD,Australia,4,Male,69,1988-08-24,Telecommunications,Affluent Customer,Yes,6.0,35.088622722130516,35-49
2720,148.0,5,902.04,1,2,1,121,Bronze,831 Daystar Circle,2038,NSW,Australia,12,Female,0,1983-09-02,Retail,High Net Worth,No,10.0,40.06613766083562,35-49
2721,114.0,2,1655.42,1,1,1,111,Bronze,1 Forest Junction,2620,NSW,Australia,10,Male,3,1969-02-03,Manufacturing,Mass Customer,Yes,17.0,54.642754566042434,50-64
2722,73.0,6,1950.52,2,2,2,222,Silver,8 Bobwhite Court,3127,VIC,Australia,10,Female,1,1987-03-28,Health,Mass Customer,No,8.0,36.498644830729596,35-49
2723,40.0,8,6591.0,3,4,4,344,Gold,8941 Harbort Point,2148,NSW,Australia,9,Female,71,1978-04-20,Manufacturing,Mass Customer,Yes,18.0,45.43517330154008,35-49
2724,142.0,4,1980.71,1,1,2,112,Bronze,3 Independence Street,4073,QLD,Australia,6,Male,92,1994-01-10,Financial Services,Mass Customer,No,4.0,29.708635453398095,20-34
2725,176.0,4,353.3500000000002,1,1,1,111,Bronze,8 Holmberg Street,2444,NSW,Australia,7,Female,20,1965-06-19,Property,Affluent Customer,No,11.0,58.270481350302205,50-64
2726,27.0,10,5318.75,3,4,4,344,Gold,15776 Thackeray Alley,2261,NSW,Australia,7,Male,49,1976-03-18,Financial Services,Affluent Customer,No,4.0,47.52419634787231,35-49
2727,49.0,5,4757.21,2,2,4,224,Silver,05 Lerdahl Place,4215,QLD,Australia,6,Female,88,1988-07-22,Financial Services,High Net Worth,Yes,2.0,35.17897365336113,35-49
2728,7.0,8,4054.59,4,4,3,443,Platinum,512 Forest Run Center,3188,VIC,Australia,11,Female,55,1959-03-26,IT,High Net Worth,No,19.0,64.50469560521503,65-79
2730,4.0,7,1604.23,4,3,1,431,Platinum,63 International Drive,4165,QLD,Australia,7,Male,15,1960-11-27,Financial Services,Mass Customer,No,11.0,62.82909651693807,50-64
2731,3.0,4,1513.52,4,1,1,411,Gold,04 Schmedeman Court,2196,NSW,Australia,10,Female,74,2000-05-18,Retail,Mass Customer,Yes,1.0,23.35669119718476,20-34
2732,16.0,10,2833.91,4,4,2,442,Platinum,5705 Spaight Place,3067,VIC,Australia,9,Female,36,1961-03-01,Health,Mass Customer,No,7.0,62.57173325828116,50-64
2733,28.0,10,7827.41,3,4,4,344,Gold,81254 Buhler Trail,4740,QLD,Australia,2,Female,89,1985-03-07,Manufacturing,Mass Customer,Yes,17.0,38.554812992977965,35-49
2734,55.0,3,999.0300000000001,2,1,1,211,Bronze,27 Fuller Trail,2233,NSW,Australia,8,Female,35,1957-03-07,Manufacturing,High Net Worth,No,10.0,66.55538795344943,65-79
2735,148.0,2,836.04,1,1,1,111,Bronze,313 Mifflin Center,4504,QLD,Australia,5,Male,18,1958-09-06,Financial Services,High Net Worth,Yes,14.0,65.05501491361973,65-79
2737,5.0,9,5371.57,4,4,4,444,Platinum,86 Hansons Parkway,2211,NSW,Australia,8,Male,28,1998-07-20,Retail,Mass Customer,Yes,3.0,25.18561307785308,20-34
2738,59.0,5,1252.9600000000003,2,2,1,221,Silver,8476 Village Green Park,2774,NSW,Australia,9,Female,77,1997-01-06,Health,Mass Customer,No,5.0,26.718841001766645,20-34
2739,242.0,2,456.42,1,1,1,111,Bronze,45454 Spenser Center,3149,VIC,Australia,12,Male,48,1985-07-18,Health,High Net Worth,Yes,15.0,38.190671361048494,35-49
2740,26.0,8,4905.530000000001,3,4,4,344,Gold,28820 Monica Circle,2226,NSW,Australia,7,Female,61,1963-02-02,Financial Services,Affluent Customer,Yes,12.0,60.64698463236823,50-64
2741,19.0,3,2316.34,3,1,2,312,Gold,259 Summerview Center,4740,QLD,Australia,2,Male,6,1999-02-28,Property,High Net Worth,No,4.0,24.575059815294644,20-34
2742,95.0,3,2031.17,1,1,2,112,Bronze,82206 Dennis Place,4124,QLD,Australia,8,Male,50,1979-04-14,Financial Services,High Net Worth,Yes,15.0,44.45226468603121,35-49
2743,46.0,2,1428.62,2,1,1,211,Bronze,5837 Hayes Court,2113,NSW,Australia,11,Male,67,1979-05-25,Health,High Net Worth,Yes,20.0,44.34001049874468,35-49
2744,125.0,3,1264.73,1,1,1,111,Bronze,33297 Hoepker Way,2843,NSW,Australia,1,Male,59,1999-01-25,Financial Services,Mass Customer,No,3.0,24.668148653532253,20-34
2745,267.0,2,2772.1,1,1,2,112,Bronze,198 Garrison Pass,2767,NSW,Australia,8,Female,8,1977-01-06,Manufacturing,Mass Customer,Yes,18.0,46.719251687817696,35-49
2746,8.0,3,2316.34,4,1,2,412,Platinum,77 Golf Course Junction,3027,VIC,Australia,8,Female,97,1953-10-25,Financial Services,High Net Worth,Yes,7.0,69.9202756650383,65-79
2748,6.0,4,2059.83,4,1,2,412,Platinum,4320 Toban Avenue,2260,NSW,Australia,11,Female,96,1967-08-29,Financial Services,Mass Customer,No,4.0,56.07741783770442,50-64
2749,34.0,1,327.9799999999999,3,1,1,311,Silver,129 Mallory Junction,2196,NSW,Australia,10,Male,3,1979-01-12,Retail,Mass Customer,No,5.0,44.70415213067415,35-49
2750,42.0,11,5964.05,3,4,4,344,Gold,68730 Hermina Place,3130,VIC,Australia,10,Female,42,1980-10-18,Property,High Net Worth,No,20.0,42.93820211116657,35-49
2751,3.0,8,3819.81,4,4,3,443,Platinum,25 Ronald Regan Point,4035,QLD,Australia,7,Male,94,1979-07-27,Retail,High Net Worth,Yes,12.0,44.16752235730441,35-49
2752,12.0,4,3250.7200000000003,4,1,3,413,Platinum,79 Eggendart Trail,3977,VIC,Australia,8,Female,11,1960-05-10,Retail,Affluent Customer,Yes,14.0,63.37941582534276,50-64
2753,67.0,11,5203.18,2,4,4,244,Silver,744 Hazelcrest Way,2155,NSW,Australia,9,Male,26,1985-02-12,Manufacturing,Mass Customer,Yes,7.0,38.6177848541387,35-49
2754,186.0,3,3273.01,1,1,3,113,Bronze,91973 Boyd Street,2287,NSW,Australia,7,Male,17,1963-06-23,Retail,Mass Customer,No,11.0,60.26093974438285,50-64
2755,28.0,13,6606.679999999999,3,4,4,344,Gold,2241 Pearson Plaza,4503,QLD,Australia,6,Female,66,1999-07-28,Manufacturing,Mass Customer,Yes,1.0,24.164373764246367,20-34
2756,56.0,4,1610.9700000000003,2,1,1,211,Bronze,244 Burrows Center,3088,VIC,Australia,9,Female,11,1969-01-17,Entertainment,Mass Customer,No,8.0,54.68929898516124,50-64
2757,144.0,3,3030.83,1,1,3,113,Bronze,2992 Scott Hill,3046,VIC,Australia,8,Female,65,1961-02-18,Financial Services,Affluent Customer,No,8.0,62.60185023535803,50-64
2758,15.0,4,670.1500000000001,4,1,1,411,Gold,5565 Park Meadow Trail,2155,NSW,Australia,9,Male,17,1955-05-24,Manufacturing,Affluent Customer,No,19.0,68.34324122901293,65-79
2759,110.0,5,3775.9,1,2,3,123,Bronze,68111 Bartillon Court,3995,VIC,Australia,3,Female,16,2001-11-14,Health,Affluent Customer,Yes,1.0,21.86453187837602,20-34
2760,31.0,5,1757.19,3,2,1,321,Gold,18 School Alley,4655,QLD,Australia,3,Male,55,1976-04-19,Property,Mass Customer,No,11.0,47.436583323648684,35-49
2761,7.0,9,5082.02,4,4,4,444,Platinum,8 Anderson Lane,2214,NSW,Australia,9,Female,78,1961-11-11,Financial Services,Mass Customer,No,19.0,61.87356697149908,50-64
2762,16.0,10,8237.49,4,4,4,444,Platinum,2121 Dapin Center,3977,VIC,Australia,7,Female,34,1992-11-27,Manufacturing,Mass Customer,No,9.0,30.828439419256394,20-34
2763,19.0,9,2910.2,3,4,3,343,Gold,5772 Ridgeway Place,3066,VIC,Australia,10,Female,30,1979-03-04,Financial Services,Mass Customer,Yes,10.0,44.56451887331774,35-49
2764,51.0,4,593.56,2,1,1,211,Bronze,1 Wayridge Park,4301,QLD,Australia,1,Female,12,1955-03-29,Financial Services,Mass Customer,Yes,20.0,68.49656402140428,65-79
2765,46.0,6,2995.1800000000003,2,2,3,223,Silver,10369 Sunbrook Way,4051,QLD,Australia,8,Male,68,1985-04-12,IT,Mass Customer,Yes,7.0,38.456248340726376,35-49
2766,47.0,6,6233.3,2,2,4,224,Silver,95 Meadow Valley Plaza,2203,NSW,Australia,9,Female,93,1989-03-19,Financial Services,High Net Worth,Yes,8.0,34.52187597168389,35-49
2767,48.0,3,803.97,2,1,1,211,Bronze,14 Pennsylvania Alley,2225,NSW,Australia,10,Female,84,1988-02-22,Property,High Net Worth,No,22.0,35.5923976114164,35-49
2768,23.0,6,3420.58,3,2,3,323,Gold,9 Cascade Junction,2016,NSW,Australia,12,Male,86,1995-09-26,Manufacturing,Mass Customer,No,3.0,28.000181481037266,20-34
2769,46.0,6,4177.84,2,2,3,223,Silver,077 Clemons Road,2203,NSW,Australia,11,Male,31,1978-09-10,Manufacturing,Affluent Customer,Yes,15.0,45.04365259954073,35-49
2770,30.0,9,10028.8,3,4,4,344,Gold,3 Buena Vista Crossing,2444,NSW,Australia,6,Male,24,1977-01-30,Manufacturing,High Net Worth,Yes,13.0,46.65354191964997,35-49
2771,44.0,5,4754.2,3,2,4,324,Gold,83007 Bartillon Lane,2830,NSW,Australia,4,Female,6,1969-10-05,Retail,Affluent Customer,Yes,10.0,53.97470525633724,50-64
2772,25.0,5,2446.21,3,2,2,322,Gold,542 Hayes Plaza,2750,NSW,Australia,9,Male,15,1954-10-25,Property,Affluent Customer,Yes,13.0,68.9209396074875,65-79
2773,4.0,4,2293.1299999999997,4,1,2,412,Platinum,0 Debs Lane,3204,VIC,Australia,7,Male,69,1976-03-21,Manufacturing,Mass Customer,Yes,20.0,47.51598262685135,35-49
2774,84.0,5,1542.6800000000003,2,2,1,221,Silver,23 Clyde Gallagher Alley,3840,VIC,Australia,1,Female,50,1956-07-28,Manufacturing,Mass Customer,No,14.0,67.16320330900088,65-79
2775,12.0,6,1922.1899999999998,4,2,2,422,Platinum,75642 Kinsman Terrace,4014,QLD,Australia,8,Female,40,1966-12-02,Manufacturing,Mass Customer,Yes,7.0,56.81665272959131,50-64
2777,103.0,6,3307.11,1,2,3,123,Bronze,39 Badeau Court,2572,NSW,Australia,8,Female,0,1997-02-26,Health,Mass Customer,Yes,1.0,26.579207744410233,20-34
2778,9.0,5,3348.4700000000003,4,2,3,423,Platinum,0 Summit Trail,2287,NSW,Australia,5,Male,50,1978-08-13,Financial Services,Mass Customer,No,12.0,45.1203139957364,35-49
2780,2.0,5,3092.1200000000003,4,2,3,423,Platinum,4362 Morningstar Place,4869,QLD,Australia,2,Male,77,1985-11-16,Financial Services,Affluent Customer,Yes,16.0,37.859384613202884,35-49
2781,73.0,4,1289.3500000000001,2,1,1,211,Bronze,99 Alpine Lane,3064,VIC,Australia,7,Female,4,1997-09-01,Financial Services,Affluent Customer,Yes,5.0,26.067219134103382,20-34
2782,170.0,5,3450.83,1,2,3,123,Bronze,39 Lindbergh Drive,2170,NSW,Australia,8,Female,91,1988-05-11,IT,Mass Customer,No,12.0,35.376102957864305,35-49
2783,73.0,11,2757.77,2,4,2,242,Silver,13392 Emmet Parkway,2171,NSW,Australia,9,Male,14,1978-08-24,Retail,Affluent Customer,Yes,7.0,45.09019701865953,35-49
2784,74.0,3,1075.06,2,1,1,211,Bronze,526 Schiller Road,4157,QLD,Australia,7,Male,6,1989-08-09,Manufacturing,Mass Customer,No,13.0,34.130355269684536,35-49
2785,45.0,6,3411.6199999999994,2,2,3,223,Silver,677 Golden Leaf Junction,4054,QLD,Australia,6,Female,9,1981-07-31,Financial Services,Mass Customer,No,8.0,42.15516070716785,35-49
2786,3.0,6,2718.29,4,2,2,422,Platinum,59901 Bartelt Terrace,4069,QLD,Australia,9,Male,94,1968-01-21,Health,Mass Customer,Yes,11.0,55.68042132169108,50-64
2788,44.0,11,9061.470000000001,3,4,4,344,Gold,282 Esker Crossing,3150,VIC,Australia,10,Female,45,1968-08-06,Health,Affluent Customer,No,4.0,55.138315734307355,50-64
2789,24.0,2,549.09,3,1,1,311,Silver,724 West Park,2112,NSW,Australia,11,Female,66,1992-11-30,Financial Services,Affluent Customer,Yes,7.0,30.82022569823543,20-34
2790,77.0,3,903.6600000000001,2,1,1,211,Bronze,942 Elmside Street,2763,NSW,Australia,8,Female,16,1977-12-01,Retail,High Net Worth,Yes,20.0,45.81848028251847,35-49
2791,14.0,7,6578.15,4,3,4,434,Platinum,11 Manufacturers Junction,2170,NSW,Australia,8,Male,72,1988-04-12,Financial Services,Mass Customer,No,3.0,35.455502261066975,35-49
2792,218.0,3,1888.83,1,1,2,112,Bronze,03 Ohio Lane,3081,VIC,Australia,9,Female,22,1964-03-02,Financial Services,Mass Customer,Yes,12.0,59.56824927161476,50-64
2793,34.0,8,4232.85,3,4,4,344,Gold,19 Del Mar Avenue,3058,VIC,Australia,8,Male,77,1971-06-16,Health,Affluent Customer,Yes,14.0,52.27994081901135,50-64
2794,5.0,7,6417.0599999999995,4,3,4,434,Platinum,01209 Southridge Hill,2216,NSW,Australia,8,Female,41,1975-11-06,Health,Mass Customer,Yes,18.0,47.88833797980179,35-49
2795,91.0,3,2617.2200000000003,1,1,2,112,Bronze,4903 Hoepker Terrace,3500,VIC,Australia,3,Female,9,1966-04-11,Financial Services,Mass Customer,No,17.0,57.46006087623361,50-64
2796,8.0,7,3816.43,4,3,3,433,Platinum,149 Browning Terrace,2343,NSW,Australia,2,Female,52,1977-11-01,Manufacturing,Mass Customer,No,9.0,45.90061749272813,35-49
2797,75.0,6,1112.73,2,2,1,221,Silver,48948 Little Fleur Alley,3134,VIC,Australia,7,Female,6,1985-09-10,IT,Mass Customer,Yes,14.0,38.042824382671114,35-49
2798,154.0,5,799.8499999999999,1,2,1,121,Bronze,4 Rieder Drive,3064,VIC,Australia,5,Male,59,1965-02-19,Argiculture,High Net Worth,Yes,5.0,58.59903019114083,50-64
2800,41.0,5,352.22999999999996,3,2,1,321,Gold,28905 Hallows Avenue,2320,NSW,Australia,5,Female,29,1988-01-09,Financial Services,Mass Customer,No,2.0,35.71286551972389,35-49
2801,22.0,5,1567.0900000000001,3,2,1,321,Gold,9677 Hagan Lane,3212,VIC,Australia,3,Female,15,1965-01-26,Health,Mass Customer,No,10.0,58.664739959308555,50-64
2802,172.0,3,456.17999999999995,1,1,1,111,Bronze,07526 Union Lane,3377,VIC,Australia,1,Female,36,1996-09-22,Financial Services,Mass Customer,No,3.0,27.00905914450743,20-34
2803,30.0,6,2743.41,3,2,2,322,Gold,53245 Mesta Street,3207,VIC,Australia,6,Female,95,1970-09-30,Retail,Mass Customer,Yes,11.0,52.98905873382137,50-64
